_id,candidateId,market,ministry,hospital,unit,room,name,releaseDays,flexId,type,frequencies[0].dowApplied,frequencies[1].dowApplied,frequencies[2].dowApplied,frequencies[3].dowApplied,frequencies[4].dowApplied,frequencies[5].dowApplied,frequencies[6].dowApplied,frequencies[7].dowApplied,frequencies[8].dowApplied,frequencies[9].dowApplied,frequencies[10].dowApplied,frequencies[11].dowApplied,frequencies[12].dowApplied,frequencies[13].dowApplied,frequencies[14].dowApplied,frequencies[15].dowApplied,frequencies[16].dowApplied,frequencies[17].dowApplied,frequencies[18].dowApplied,frequencies[19].dowApplied,frequencies[20].dowApplied,frequencies[21].dowApplied,frequencies[22].dowApplied,frequencies[23].dowApplied,frequencies[24].dowApplied,frequencies[0].weeksOfMonth[0],frequencies[0].weeksOfMonth[1],frequencies[0].weeksOfMonth[2],frequencies[0].weeksOfMonth[3],frequencies[0].weeksOfMonth[4],frequencies[1].weeksOfMonth[0],frequencies[1].weeksOfMonth[1],frequencies[1].weeksOfMonth[2],frequencies[1].weeksOfMonth[3],frequencies[1].weeksOfMonth[4],frequencies[2].weeksOfMonth[0],frequencies[2].weeksOfMonth[1],frequencies[2].weeksOfMonth[2],frequencies[2].weeksOfMonth[3],frequencies[2].weeksOfMonth[4],frequencies[3].weeksOfMonth[0],frequencies[3].weeksOfMonth[1],frequencies[3].weeksOfMonth[2],frequencies[3].weeksOfMonth[3],frequencies[3].weeksOfMonth[4],frequencies[4].weeksOfMonth[0],frequencies[4].weeksOfMonth[1],frequencies[4].weeksOfMonth[2],frequencies[4].weeksOfMonth[3],frequencies[4].weeksOfMonth[4],frequencies[5].weeksOfMonth[0],frequencies[5].weeksOfMonth[1],frequencies[5].weeksOfMonth[2],frequencies[5].weeksOfMonth[3],frequencies[5].weeksOfMonth[4],frequencies[6].weeksOfMonth[0],frequencies[6].weeksOfMonth[1],frequencies[6].weeksOfMonth[2],frequencies[6].weeksOfMonth[3],frequencies[6].weeksOfMonth[4],frequencies[7].weeksOfMonth[0],frequencies[7].weeksOfMonth[1],frequencies[7].weeksOfMonth[2],frequencies[7].weeksOfMonth[3],frequencies[7].weeksOfMonth[4],frequencies[8].weeksOfMonth[0],frequencies[8].weeksOfMonth[1],frequencies[8].weeksOfMonth[2],frequencies[8].weeksOfMonth[3],frequencies[8].weeksOfMonth[4],frequencies[9].weeksOfMonth[0],frequencies[9].weeksOfMonth[1],frequencies[9].weeksOfMonth[2],frequencies[9].weeksOfMonth[3],frequencies[9].weeksOfMonth[4],frequencies[10].weeksOfMonth[0],frequencies[10].weeksOfMonth[1],frequencies[10].weeksOfMonth[2],frequencies[10].weeksOfMonth[3],frequencies[10].weeksOfMonth[4],frequencies[11].weeksOfMonth[0],frequencies[12].weeksOfMonth[0],frequencies[13].weeksOfMonth[0],frequencies[13].weeksOfMonth[1],frequencies[13].weeksOfMonth[2],frequencies[13].weeksOfMonth[3],frequencies[11].weeksOfMonth[1],frequencies[11].weeksOfMonth[2],frequencies[11].weeksOfMonth[3],frequencies[11].weeksOfMonth[4],frequencies[12].weeksOfMonth[1],frequencies[12].weeksOfMonth[2],frequencies[12].weeksOfMonth[3],frequencies[12].weeksOfMonth[4],frequencies[13].weeksOfMonth[4],frequencies[14].weeksOfMonth[0],frequencies[14].weeksOfMonth[1],frequencies[14].weeksOfMonth[2],frequencies[14].weeksOfMonth[3],frequencies[14].weeksOfMonth[4],frequencies[15].weeksOfMonth[0],frequencies[15].weeksOfMonth[1],frequencies[15].weeksOfMonth[2],frequencies[15].weeksOfMonth[3],frequencies[15].weeksOfMonth[4],frequencies[16].weeksOfMonth[0],frequencies[16].weeksOfMonth[1],frequencies[16].weeksOfMonth[2],frequencies[16].weeksOfMonth[3],frequencies[16].weeksOfMonth[4],frequencies[17].weeksOfMonth[0],frequencies[17].weeksOfMonth[1],frequencies[17].weeksOfMonth[2],frequencies[17].weeksOfMonth[3],frequencies[17].weeksOfMonth[4],frequencies[18].weeksOfMonth[0],frequencies[18].weeksOfMonth[1],frequencies[18].weeksOfMonth[2],frequencies[18].weeksOfMonth[3],frequencies[18].weeksOfMonth[4],frequencies[19].weeksOfMonth[0],frequencies[19].weeksOfMonth[1],frequencies[19].weeksOfMonth[2],frequencies[19].weeksOfMonth[3],frequencies[19].weeksOfMonth[4],frequencies[20].weeksOfMonth[0],frequencies[20].weeksOfMonth[1],frequencies[20].weeksOfMonth[2],frequencies[20].weeksOfMonth[3],frequencies[20].weeksOfMonth[4],frequencies[21].weeksOfMonth[0],frequencies[21].weeksOfMonth[1],frequencies[21].weeksOfMonth[2],frequencies[21].weeksOfMonth[3],frequencies[21].weeksOfMonth[4],frequencies[22].weeksOfMonth[0],frequencies[22].weeksOfMonth[1],frequencies[22].weeksOfMonth[2],frequencies[22].weeksOfMonth[3],frequencies[22].weeksOfMonth[4],frequencies[23].weeksOfMonth[0],frequencies[23].weeksOfMonth[1],frequencies[23].weeksOfMonth[2],frequencies[23].weeksOfMonth[3],frequencies[23].weeksOfMonth[4],frequencies[24].weeksOfMonth[0],frequencies[24].weeksOfMonth[1],frequencies[24].weeksOfMonth[2],frequencies[24].weeksOfMonth[3],frequencies[24].weeksOfMonth[4],frequencies[0].blockStartDate,frequencies[1].blockStartDate,frequencies[2].blockStartDate,frequencies[3].blockStartDate,frequencies[4].blockStartDate,frequencies[5].blockStartDate,frequencies[6].blockStartDate,frequencies[7].blockStartDate,frequencies[8].blockStartDate,frequencies[9].blockStartDate,frequencies[10].blockStartDate,frequencies[11].blockStartDate,frequencies[12].blockStartDate,frequencies[13].blockStartDate,frequencies[14].blockStartDate,frequencies[15].blockStartDate,frequencies[16].blockStartDate,frequencies[17].blockStartDate,frequencies[18].blockStartDate,frequencies[19].blockStartDate,frequencies[20].blockStartDate,frequencies[21].blockStartDate,frequencies[22].blockStartDate,frequencies[23].blockStartDate,frequencies[24].blockStartDate,frequencies[0].blockStartTime,frequencies[1].blockStartTime,frequencies[2].blockStartTime,frequencies[3].blockStartTime,frequencies[4].blockStartTime,frequencies[5].blockStartTime,frequencies[6].blockStartTime,frequencies[7].blockStartTime,frequencies[8].blockStartTime,frequencies[9].blockStartTime,frequencies[10].blockStartTime,frequencies[11].blockStartTime,frequencies[12].blockStartTime,frequencies[13].blockStartTime,frequencies[14].blockStartTime,frequencies[15].blockStartTime,frequencies[16].blockStartTime,frequencies[17].blockStartTime,frequencies[18].blockStartTime,frequencies[19].blockStartTime,frequencies[20].blockStartTime,frequencies[21].blockStartTime,frequencies[22].blockStartTime,frequencies[23].blockStartTime,frequencies[24].blockStartTime,frequencies[0].blockEndDate,frequencies[1].blockEndDate,frequencies[2].blockEndDate,frequencies[3].blockEndDate,frequencies[4].blockEndDate,frequencies[5].blockEndDate,frequencies[6].blockEndDate,frequencies[7].blockEndDate,frequencies[8].blockEndDate,frequencies[9].blockEndDate,frequencies[10].blockEndDate,frequencies[11].blockEndDate,frequencies[12].blockEndDate,frequencies[13].blockEndDate,frequencies[14].blockEndDate,frequencies[15].blockEndDate,frequencies[16].blockEndDate,frequencies[17].blockEndDate,frequencies[18].blockEndDate,frequencies[19].blockEndDate,frequencies[20].blockEndDate,frequencies[21].blockEndDate,frequencies[22].blockEndDate,frequencies[23].blockEndDate,frequencies[24].blockEndDate,frequencies[0].blockEndTime,frequencies[1].blockEndTime,frequencies[2].blockEndTime,frequencies[3].blockEndTime,frequencies[4].blockEndTime,frequencies[5].blockEndTime,frequencies[6].blockEndTime,frequencies[7].blockEndTime,frequencies[8].blockEndTime,frequencies[9].blockEndTime,frequencies[10].blockEndTime,frequencies[11].blockEndTime,frequencies[12].blockEndTime,frequencies[13].blockEndTime,frequencies[14].blockEndTime,frequencies[15].blockEndTime,frequencies[16].blockEndTime,frequencies[17].blockEndTime,frequencies[18].blockEndTime,frequencies[19].blockEndTime,frequencies[20].blockEndTime,frequencies[21].blockEndTime,frequencies[22].blockEndTime,frequencies[23].blockEndTime,frequencies[24].blockEndTime,frequencies[0].state,frequencies[1].state,frequencies[2].state,frequencies[3].state,frequencies[4].state,frequencies[5].state,frequencies[6].state,frequencies[7].state,frequencies[8].state,frequencies[9].state,frequencies[10].state,frequencies[11].state,frequencies[12].state,frequencies[13].state,frequencies[14].state,frequencies[15].state,frequencies[16].state,frequencies[17].state,frequencies[18].state,frequencies[19].state,frequencies[20].state,frequencies[21].state,frequencies[22].state,frequencies[23].state,frequencies[24].state,frequencies[0].lastUpdateTime,frequencies[1].lastUpdateTime,frequencies[2].lastUpdateTime,frequencies[3].lastUpdateTime,frequencies[4].lastUpdateTime,frequencies[5].lastUpdateTime,frequencies[6].lastUpdateTime,frequencies[7].lastUpdateTime,frequencies[8].lastUpdateTime,frequencies[9].lastUpdateTime,frequencies[10].lastUpdateTime,frequencies[11].lastUpdateTime,frequencies[12].lastUpdateTime,frequencies[13].lastUpdateTime,frequencies[14].lastUpdateTime,frequencies[15].lastUpdateTime,frequencies[16].lastUpdateTime,frequencies[17].lastUpdateTime,frequencies[18].lastUpdateTime,frequencies[19].lastUpdateTime,frequencies[20].lastUpdateTime,frequencies[21].lastUpdateTime,frequencies[22].lastUpdateTime,frequencies[23].lastUpdateTime,frequencies[24].lastUpdateTime,eventTs,manualLastUpdateTime
64563aa1ca9eaa0abe8caf68,4270806-271175748,TENNESSEE,TNNAS,589743,ST OR,ST OR 12,OR FCFS ST,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:29:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.042Z,
64563aa12d5cc750794f80d6,4270802-271175738,TENNESSEE,TNNAS,589743,ST OR,ST OR 12,CLOSED- DO NOT BOOK,0,-1,,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:29:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.027Z,
64563aa12d5cc750794f80d7,4270678-271158016,TENNESSEE,TNNAS,589743,ST OR,ST OR 12,OR TSC 1 ST,5760,108003,Surgeon Group,2,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,2023-05-07T09:09:14.000Z,2023-05-07T09:22:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.023Z,
64563aa15323590076634874,4270759-271174888,TENNESSEE,TNNAS,589743,ST Cardiac,ST OR 18,CLOSED- DO NOT BOOK,0,-1,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:35:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.021Z,
64563aa1ca9eaa0abe8caf6a,4270714-271162327,TENNESSEE,TNNAS,589743,ST OR,ST OR 17,OR TSC 1 ST,2880,108003,Surgeon Group,3,3,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T08:30:00.000Z,2023-05-26T08:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:12:20.000Z,2023-05-05T15:12:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.040Z,
64563aa1ca9eaa0abe8caf69,4270776-271175095,TENNESSEE,TNNAS,589743,ST OR,ST OR 14,OR FCFS ST,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:35:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.018Z,
64563aa15323590076634877,4270687-271160530,TENNESSEE,TNNAS,589743,ST OR,ST OR 15,CLOSED- DO NOT BOOK,4320,-1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-06T12:00:00.000Z,2023-05-06T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-06T17:00:00.000Z,2023-05-06T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,2023-05-06T11:31:43.625Z,2023-05-06T11:31:43.625Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-06T11:31:43.625Z,TRUE
64563aa12d5cc750794f80d8,4270858-271214299,TENNESSEE,TNNAS,592210,BH CSC,BH CSC 05,OR WMA CSC,14400,671011,Surgeon Group,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T10:22:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.021Z,
64563aa1ca9eaa0abe8caf6b,4270729-271173263,TENNESSEE,TNNAS,589743,ST Cardiac,ST OR 18,CLOSED- DO NOT BOOK,0,-1,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,2023-05-09T00:00:00.000Z,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,ACTIVE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:15:14.000Z,2023-05-05T15:15:14.000Z,2023-05-05T15:15:14.000Z,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.042Z,
64563aa1ca9eaa0abe8caf6d,4270845-271213278,TENNESSEE,TNNAS,592210,BH CSC,BH CSC 03,CLOSED- DO NOT BOOK,0,-1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T10:20:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.049Z,
64563aa1ca9eaa0abe8caf6c,4270815-271194739,TENNESSEE,TNNAS,592210,STM ST OR,STM ST OR 15,"OR Jayram, Gautam STM ST OR",2880,689009,Surgeon,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-02T00:00:00.000Z,2023-05-08T00:00:00.000Z,2023-05-02T00:00:00.000Z,2023-05-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-26T08:00:00.000Z,2023-05-26T08:00:00.000Z,2023-05-26T08:00:00.000Z,2023-05-26T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-05T00:00:00.000Z,2100-12-31T00:00:00.000Z,2023-05-05T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,COMPLETE,ACTIVE,COMPLETE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,2023-05-05T08:37:36.000Z,2023-05-05T08:45:38.000Z,2023-05-05T08:37:25.000Z,2023-05-05T08:45:38.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.027Z,
64563aa12d5cc750794f80da,4270863-271214412,TENNESSEE,TNNAS,592210,BH CSC,BH CSC 05,OR FCFS BH CSC,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T10:22:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.050Z,
64563aa15323590076634878,4270810-271175796,TENNESSEE,TNNAS,589743,ST OR,ST OR 14,"OR Bush, Timothy ST OR",2880,462001,Surgeon,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:29:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.047Z,
64563aa12d5cc750794f80dc,4270784-271175469,TENNESSEE,TNNAS,589743,ST OR,ST OR 09,CLOSED- DO NOT BOOK,0,-1,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:29:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.023Z,
64563aa12d5cc750794f80db,4270674-271157630,TENNESSEE,TNNAS,589743,ST OR,ST OR 11,CLOSED- DO NOT BOOK,0,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:01:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.020Z,
64563aa1ca9eaa0abe8caf6e,4270797-271175583,TENNESSEE,TNNAS,589743,ST OR,ST OR 12,"OR Pazona, Joe ST",12960,587001,Surgeon,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T15:29:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.027Z,
64563aa15323590076634879,4270840-271212870,TENNESSEE,TNNAS,592210,BH CSC,BH CSC 01,"OR Tierney, Brian BH CSC",5760,112095,Surgeon,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05T10:19:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.047Z,
